estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,4,100,0.2,read,9201
ConcurrentHashMap,4,100,0.2,read,7432
ConcurrentHashMap,4,100,0.2,read,9555
ConcurrentHashMap,4,100,0.2,read,1769
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,9201
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1770
ConcurrentHashMap,4,100,0.2,read,1770
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,1769
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1061
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1769
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,1769
ConcurrentHashMap,4,100,0.2,read,1770
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,4247
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1061
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,6370
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1061
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,2123
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1416
ConcurrentHashMap,4,100,0.2,read,1062
ConcurrentHashMap,4,100,0.2,read,1061
ConcurrentHashMap,4,100,0.2,read,1415
ConcurrentHashMap,4,100,0.2,write,21942
ConcurrentHashMap,4,100,0.2,write,8140
ConcurrentHashMap,4,100,0.2,write,7786
ConcurrentHashMap,4,100,0.2,write,5308
ConcurrentHashMap,4,100,0.2,write,3539
ConcurrentHashMap,4,100,0.2,write,14510
ConcurrentHashMap,4,100,0.2,write,3539
ConcurrentHashMap,4,100,0.2,write,4601
ConcurrentHashMap,4,100,0.2,write,3539
ConcurrentHashMap,4,100,0.2,write,3185
ConcurrentHashMap,4,100,0.2,write,4955
ConcurrentHashMap,4,100,0.2,write,9909
ConcurrentHashMap,4,100,0.2,write,5309
ConcurrentHashMap,4,100,0.2,write,20526
ConcurrentHashMap,4,100,0.2,write,73258
ConcurrentHashMap,4,100,0.2,write,6370
ConcurrentHashMap,4,100,0.2,write,3185
ConcurrentHashMap,4,100,0.2,write,4246
ConcurrentHashMap,4,100,0.2,write,6370
ConcurrentHashMap,4,100,0.2,write,3185
SynchronizedMap,4,100,0.2,read,15572
SynchronizedMap,4,100,0.2,read,2831
SynchronizedMap,4,100,0.2,read,6016
SynchronizedMap,4,100,0.2,read,2123
SynchronizedMap,4,100,0.2,read,8847
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,2478
SynchronizedMap,4,100,0.2,read,15926
SynchronizedMap,4,100,0.2,read,3185
SynchronizedMap,4,100,0.2,read,11679
SynchronizedMap,4,100,0.2,read,32205
SynchronizedMap,4,100,0.2,read,36806
SynchronizedMap,4,100,0.2,read,2478
SynchronizedMap,4,100,0.2,read,6725
SynchronizedMap,4,100,0.2,read,6724
SynchronizedMap,4,100,0.2,read,7078
SynchronizedMap,4,100,0.2,read,7078
SynchronizedMap,4,100,0.2,read,7786
SynchronizedMap,4,100,0.2,read,8847
SynchronizedMap,4,100,0.2,read,6370
SynchronizedMap,4,100,0.2,read,7078
SynchronizedMap,4,100,0.2,read,7078
SynchronizedMap,4,100,0.2,read,7786
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,21588
SynchronizedMap,4,100,0.2,read,10263
SynchronizedMap,4,100,0.2,read,5308
SynchronizedMap,4,100,0.2,read,6016
SynchronizedMap,4,100,0.2,read,7786
SynchronizedMap,4,100,0.2,read,7078
SynchronizedMap,4,100,0.2,read,7432
SynchronizedMap,4,100,0.2,read,1770
SynchronizedMap,4,100,0.2,read,6371
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,6370
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,7078
SynchronizedMap,4,100,0.2,read,1770
SynchronizedMap,4,100,0.2,read,6371
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,6370
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,7078
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,7078
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,5662
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,6016
SynchronizedMap,4,100,0.2,read,1770
SynchronizedMap,4,100,0.2,read,6016
SynchronizedMap,4,100,0.2,read,2124
SynchronizedMap,4,100,0.2,read,4247
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,2831
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,7432
SynchronizedMap,4,100,0.2,read,1770
SynchronizedMap,4,100,0.2,read,1770
SynchronizedMap,4,100,0.2,read,1415
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,1770
SynchronizedMap,4,100,0.2,read,1886302
SynchronizedMap,4,100,0.2,read,13095
SynchronizedMap,4,100,0.2,read,1769
SynchronizedMap,4,100,0.2,read,1062
SynchronizedMap,4,100,0.2,read,1062
SynchronizedMap,4,100,0.2,read,1061
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,1415
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,1416
SynchronizedMap,4,100,0.2,read,1061
SynchronizedMap,4,100,0.2,read,1770
SynchronizedMap,4,100,0.2,write,18049
SynchronizedMap,4,100,0.2,write,6370
SynchronizedMap,4,100,0.2,write,2477
SynchronizedMap,4,100,0.2,write,2831
SynchronizedMap,4,100,0.2,write,36452
SynchronizedMap,4,100,0.2,write,9202
SynchronizedMap,4,100,0.2,write,3185
SynchronizedMap,4,100,0.2,write,2477
SynchronizedMap,4,100,0.2,write,9909
SynchronizedMap,4,100,0.2,write,2478
SynchronizedMap,4,100,0.2,write,11678
SynchronizedMap,4,100,0.2,write,2831
SynchronizedMap,4,100,0.2,write,7432
SynchronizedMap,4,100,0.2,write,3185
SynchronizedMap,4,100,0.2,write,2478
SynchronizedMap,4,100,0.2,write,7078
SynchronizedMap,4,100,0.2,write,2831
SynchronizedMap,4,100,0.2,write,2123
SynchronizedMap,4,100,0.2,write,2123
SynchronizedMap,4,100,0.2,write,2477
