estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,64,100,0.2,read,6724
ConcurrentHashMap,64,100,0.2,read,6724
ConcurrentHashMap,64,100,0.2,read,9909
ConcurrentHashMap,64,100,0.2,read,1415
ConcurrentHashMap,64,100,0.2,read,1416
ConcurrentHashMap,64,100,0.2,read,2124
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,10263
ConcurrentHashMap,64,100,0.2,read,1061
ConcurrentHashMap,64,100,0.2,read,3893
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,1416
ConcurrentHashMap,64,100,0.2,read,1061
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,1061
ConcurrentHashMap,64,100,0.2,read,1061
ConcurrentHashMap,64,100,0.2,read,1061
ConcurrentHashMap,64,100,0.2,read,1415
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1415
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,2124
ConcurrentHashMap,64,100,0.2,read,1416
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,2124
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,2217909
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,2124
ConcurrentHashMap,64,100,0.2,read,2124
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,7078
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,3539
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,4247
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,3539
ConcurrentHashMap,64,100,0.2,read,13095
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1415
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1416
ConcurrentHashMap,64,100,0.2,read,1416
ConcurrentHashMap,64,100,0.2,read,1415
ConcurrentHashMap,64,100,0.2,read,1062
ConcurrentHashMap,64,100,0.2,read,2123
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1770
ConcurrentHashMap,64,100,0.2,read,1769
ConcurrentHashMap,64,100,0.2,read,1415
ConcurrentHashMap,64,100,0.2,write,23711
ConcurrentHashMap,64,100,0.2,write,7432
ConcurrentHashMap,64,100,0.2,write,3539
ConcurrentHashMap,64,100,0.2,write,2831
ConcurrentHashMap,64,100,0.2,write,2831
ConcurrentHashMap,64,100,0.2,write,3893
ConcurrentHashMap,64,100,0.2,write,3539
ConcurrentHashMap,64,100,0.2,write,5663
ConcurrentHashMap,64,100,0.2,write,3186
ConcurrentHashMap,64,100,0.2,write,3185
ConcurrentHashMap,64,100,0.2,write,2832
ConcurrentHashMap,64,100,0.2,write,61933
ConcurrentHashMap,64,100,0.2,write,4601
ConcurrentHashMap,64,100,0.2,write,3539
ConcurrentHashMap,64,100,0.2,write,26189
ConcurrentHashMap,64,100,0.2,write,3539
ConcurrentHashMap,64,100,0.2,write,2832
ConcurrentHashMap,64,100,0.2,write,3186
ConcurrentHashMap,64,100,0.2,write,4601
ConcurrentHashMap,64,100,0.2,write,3185
SynchronizedMap,64,100,0.2,read,13802
SynchronizedMap,64,100,0.2,read,2831
SynchronizedMap,64,100,0.2,read,1416
SynchronizedMap,64,100,0.2,read,7078
SynchronizedMap,64,100,0.2,read,1769
SynchronizedMap,64,100,0.2,read,4600
SynchronizedMap,64,100,0.2,read,8847
SynchronizedMap,64,100,0.2,read,3893
SynchronizedMap,64,100,0.2,read,4600
SynchronizedMap,64,100,0.2,read,12741
SynchronizedMap,64,100,0.2,read,1769
SynchronizedMap,64,100,0.2,read,21234
SynchronizedMap,64,100,0.2,read,2831
SynchronizedMap,64,100,0.2,read,1769
SynchronizedMap,64,100,0.2,read,1769
SynchronizedMap,64,100,0.2,read,10617
SynchronizedMap,64,100,0.2,read,6724
SynchronizedMap,64,100,0.2,read,1416
SynchronizedMap,64,100,0.2,read,1062
SynchronizedMap,64,100,0.2,read,1062
SynchronizedMap,64,100,0.2,read,1416
SynchronizedMap,64,100,0.2,read,1416
SynchronizedMap,64,100,0.2,read,1061
SynchronizedMap,64,100,0.2,read,1770
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,4955
SynchronizedMap,64,100,0.2,read,2477
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,3185
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,10617
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2124
SynchronizedMap,64,100,0.2,read,2477
SynchronizedMap,64,100,0.2,read,2478
SynchronizedMap,64,100,0.2,read,2124
SynchronizedMap,64,100,0.2,read,1769
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,8140
SynchronizedMap,64,100,0.2,read,2124
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,1770
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2124
SynchronizedMap,64,100,0.2,read,2477
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2478
SynchronizedMap,64,100,0.2,read,4954
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2477
SynchronizedMap,64,100,0.2,read,2124
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2477
SynchronizedMap,64,100,0.2,read,2477
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,5308
SynchronizedMap,64,100,0.2,read,8140
SynchronizedMap,64,100,0.2,read,2478
SynchronizedMap,64,100,0.2,read,13802
SynchronizedMap,64,100,0.2,read,4954
SynchronizedMap,64,100,0.2,read,2478
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2124
SynchronizedMap,64,100,0.2,read,5308
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,7078
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,8847
SynchronizedMap,64,100,0.2,read,1769
SynchronizedMap,64,100,0.2,read,1769
SynchronizedMap,64,100,0.2,read,2478
SynchronizedMap,64,100,0.2,read,3539
SynchronizedMap,64,100,0.2,read,2124
SynchronizedMap,64,100,0.2,read,1769
SynchronizedMap,64,100,0.2,read,3539
SynchronizedMap,64,100,0.2,read,2123
SynchronizedMap,64,100,0.2,read,2124
SynchronizedMap,64,100,0.2,write,18049
SynchronizedMap,64,100,0.2,write,2477
SynchronizedMap,64,100,0.2,write,2123
SynchronizedMap,64,100,0.2,write,5309
SynchronizedMap,64,100,0.2,write,2124
SynchronizedMap,64,100,0.2,write,7786
SynchronizedMap,64,100,0.2,write,3539
SynchronizedMap,64,100,0.2,write,2477
SynchronizedMap,64,100,0.2,write,2123
SynchronizedMap,64,100,0.2,write,13802
SynchronizedMap,64,100,0.2,write,2477
SynchronizedMap,64,100,0.2,write,2123
SynchronizedMap,64,100,0.2,write,15926
SynchronizedMap,64,100,0.2,write,3185
SynchronizedMap,64,100,0.2,write,2478
SynchronizedMap,64,100,0.2,write,1770
SynchronizedMap,64,100,0.2,write,4955
SynchronizedMap,64,100,0.2,write,2477
SynchronizedMap,64,100,0.2,write,1769
SynchronizedMap,64,100,0.2,write,2123
