estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,16,100,0.2,read,9555
ConcurrentHashMap,16,100,0.2,read,11324
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1770
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,6724
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1769
ConcurrentHashMap,16,100,0.2,read,1769
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1061
ConcurrentHashMap,16,100,0.2,read,1770
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1769
ConcurrentHashMap,16,100,0.2,read,1769
ConcurrentHashMap,16,100,0.2,read,1770
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,4601
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1770
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1770
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1770
ConcurrentHashMap,16,100,0.2,read,4247
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,2124
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,2124
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1769
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,708
ConcurrentHashMap,16,100,0.2,read,4247
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1769
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,708
ConcurrentHashMap,16,100,0.2,read,1061
ConcurrentHashMap,16,100,0.2,read,1416
ConcurrentHashMap,16,100,0.2,read,2124
ConcurrentHashMap,16,100,0.2,read,14157
ConcurrentHashMap,16,100,0.2,read,2478
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,read,1415
ConcurrentHashMap,16,100,0.2,read,1062
ConcurrentHashMap,16,100,0.2,write,24420
ConcurrentHashMap,16,100,0.2,write,7078
ConcurrentHashMap,16,100,0.2,write,3892
ConcurrentHashMap,16,100,0.2,write,6017
ConcurrentHashMap,16,100,0.2,write,2831
ConcurrentHashMap,16,100,0.2,write,10263
ConcurrentHashMap,16,100,0.2,write,7078
ConcurrentHashMap,16,100,0.2,write,6724
ConcurrentHashMap,16,100,0.2,write,8140
ConcurrentHashMap,16,100,0.2,write,7786
ConcurrentHashMap,16,100,0.2,write,10263
ConcurrentHashMap,16,100,0.2,write,78920
ConcurrentHashMap,16,100,0.2,write,10617
ConcurrentHashMap,16,100,0.2,write,6016
ConcurrentHashMap,16,100,0.2,write,7432
ConcurrentHashMap,16,100,0.2,write,10263
ConcurrentHashMap,16,100,0.2,write,9201
ConcurrentHashMap,16,100,0.2,write,7432
ConcurrentHashMap,16,100,0.2,write,9909
ConcurrentHashMap,16,100,0.2,write,6017
SynchronizedMap,16,100,0.2,read,28666
SynchronizedMap,16,100,0.2,read,16634
SynchronizedMap,16,100,0.2,read,3893
SynchronizedMap,16,100,0.2,read,6370
SynchronizedMap,16,100,0.2,read,4954
SynchronizedMap,16,100,0.2,read,6371
SynchronizedMap,16,100,0.2,read,1769
SynchronizedMap,16,100,0.2,read,6016
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,8847
SynchronizedMap,16,100,0.2,read,41761
SynchronizedMap,16,100,0.2,read,2123
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,7432
SynchronizedMap,16,100,0.2,read,7078
SynchronizedMap,16,100,0.2,read,1769
SynchronizedMap,16,100,0.2,read,5308
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1769
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,1769
SynchronizedMap,16,100,0.2,read,1769
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,10971
SynchronizedMap,16,100,0.2,read,2477
SynchronizedMap,16,100,0.2,read,7078
SynchronizedMap,16,100,0.2,read,1770
SynchronizedMap,16,100,0.2,read,11325
SynchronizedMap,16,100,0.2,read,8493
SynchronizedMap,16,100,0.2,read,3893
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,7078
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1770
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,2124
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1062
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,2124
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1062
SynchronizedMap,16,100,0.2,read,1062
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,1769
SynchronizedMap,16,100,0.2,read,1770
SynchronizedMap,16,100,0.2,read,7786
SynchronizedMap,16,100,0.2,read,3539
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,3185
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,7432
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,2477
SynchronizedMap,16,100,0.2,read,4601
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,1062
SynchronizedMap,16,100,0.2,read,1416
SynchronizedMap,16,100,0.2,read,1062
SynchronizedMap,16,100,0.2,read,2124
SynchronizedMap,16,100,0.2,read,19818
SynchronizedMap,16,100,0.2,read,2477
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,1770
SynchronizedMap,16,100,0.2,read,1951420
SynchronizedMap,16,100,0.2,read,2478
SynchronizedMap,16,100,0.2,read,1769
SynchronizedMap,16,100,0.2,read,930411
SynchronizedMap,16,100,0.2,read,6370
SynchronizedMap,16,100,0.2,read,1769
SynchronizedMap,16,100,0.2,read,2123
SynchronizedMap,16,100,0.2,read,1415
SynchronizedMap,16,100,0.2,read,1061
SynchronizedMap,16,100,0.2,write,23357
SynchronizedMap,16,100,0.2,write,2831
SynchronizedMap,16,100,0.2,write,13448
SynchronizedMap,16,100,0.2,write,6016
SynchronizedMap,16,100,0.2,write,2477
SynchronizedMap,16,100,0.2,write,2124
SynchronizedMap,16,100,0.2,write,4600
SynchronizedMap,16,100,0.2,write,6724
SynchronizedMap,16,100,0.2,write,5662
SynchronizedMap,16,100,0.2,write,6725
SynchronizedMap,16,100,0.2,write,8847
SynchronizedMap,16,100,0.2,write,7432
SynchronizedMap,16,100,0.2,write,11678
SynchronizedMap,16,100,0.2,write,14510
SynchronizedMap,16,100,0.2,write,21588
SynchronizedMap,16,100,0.2,write,6724
SynchronizedMap,16,100,0.2,write,8493
SynchronizedMap,16,100,0.2,write,6370
SynchronizedMap,16,100,0.2,write,8494
SynchronizedMap,16,100,0.2,write,6017
