estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,1,100,0.2,read,12237
ConcurrentHashMap,1,100,0.2,read,1578
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,395
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,395
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,394
ConcurrentHashMap,1,100,0.2,read,395
ConcurrentHashMap,1,100,0.2,read,2369
ConcurrentHashMap,1,100,0.2,read,1973
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1579
ConcurrentHashMap,1,100,0.2,read,1579
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1974
ConcurrentHashMap,1,100,0.2,read,1185
ConcurrentHashMap,1,100,0.2,read,1579
ConcurrentHashMap,1,100,0.2,read,1579
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,14211
ConcurrentHashMap,1,100,0.2,read,1579
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1185
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1185
ConcurrentHashMap,1,100,0.2,read,1579
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,6711
ConcurrentHashMap,1,100,0.2,read,1185
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,1579
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1974
ConcurrentHashMap,1,100,0.2,read,789
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,1184
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,790
ConcurrentHashMap,1,100,0.2,read,2368
ConcurrentHashMap,1,100,0.2,write,19738
ConcurrentHashMap,1,100,0.2,write,6316
ConcurrentHashMap,1,100,0.2,write,2368
ConcurrentHashMap,1,100,0.2,write,1579
ConcurrentHashMap,1,100,0.2,write,2369
ConcurrentHashMap,1,100,0.2,write,1579
ConcurrentHashMap,1,100,0.2,write,1974
ConcurrentHashMap,1,100,0.2,write,1579
ConcurrentHashMap,1,100,0.2,write,1579
ConcurrentHashMap,1,100,0.2,write,1579
ConcurrentHashMap,1,100,0.2,write,1974
ConcurrentHashMap,1,100,0.2,write,83689
ConcurrentHashMap,1,100,0.2,write,7896
ConcurrentHashMap,1,100,0.2,write,3158
ConcurrentHashMap,1,100,0.2,write,2764
ConcurrentHashMap,1,100,0.2,write,3553
ConcurrentHashMap,1,100,0.2,write,4342
ConcurrentHashMap,1,100,0.2,write,2764
ConcurrentHashMap,1,100,0.2,write,2369
ConcurrentHashMap,1,100,0.2,write,2369
SynchronizedMap,1,100,0.2,read,16185
SynchronizedMap,1,100,0.2,read,3553
SynchronizedMap,1,100,0.2,read,1579
SynchronizedMap,1,100,0.2,read,1185
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,1973
SynchronizedMap,1,100,0.2,read,1580
SynchronizedMap,1,100,0.2,read,1973
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,3553
SynchronizedMap,1,100,0.2,read,4343
SynchronizedMap,1,100,0.2,read,3158
SynchronizedMap,1,100,0.2,read,11054
SynchronizedMap,1,100,0.2,read,1579
SynchronizedMap,1,100,0.2,read,1974
SynchronizedMap,1,100,0.2,read,1579
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,1579
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,4342
SynchronizedMap,1,100,0.2,read,1579
SynchronizedMap,1,100,0.2,read,1185
SynchronizedMap,1,100,0.2,read,1579
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,1580
SynchronizedMap,1,100,0.2,read,1580
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,790
SynchronizedMap,1,100,0.2,read,1185
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,1185
SynchronizedMap,1,100,0.2,read,4267333
SynchronizedMap,1,100,0.2,read,2369
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,790
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,790
SynchronizedMap,1,100,0.2,read,394
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,790
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,394
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,789
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,790
SynchronizedMap,1,100,0.2,read,394
SynchronizedMap,1,100,0.2,read,1184
SynchronizedMap,1,100,0.2,read,790
SynchronizedMap,1,100,0.2,read,394
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,394
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,394
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,read,394
SynchronizedMap,1,100,0.2,read,790
SynchronizedMap,1,100,0.2,read,395
SynchronizedMap,1,100,0.2,write,18948
SynchronizedMap,1,100,0.2,write,5132
SynchronizedMap,1,100,0.2,write,1579
SynchronizedMap,1,100,0.2,write,3948
SynchronizedMap,1,100,0.2,write,1185
SynchronizedMap,1,100,0.2,write,1974
SynchronizedMap,1,100,0.2,write,1974
SynchronizedMap,1,100,0.2,write,8684
SynchronizedMap,1,100,0.2,write,312253
SynchronizedMap,1,100,0.2,write,14606
SynchronizedMap,1,100,0.2,write,10263
SynchronizedMap,1,100,0.2,write,4737
SynchronizedMap,1,100,0.2,write,9079
SynchronizedMap,1,100,0.2,write,3553
SynchronizedMap,1,100,0.2,write,3947
SynchronizedMap,1,100,0.2,write,8290
SynchronizedMap,1,100,0.2,write,3158
SynchronizedMap,1,100,0.2,write,5526
SynchronizedMap,1,100,0.2,write,2763
SynchronizedMap,1,100,0.2,write,8685
