estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,128,100,0.2,read,7432
ConcurrentHashMap,128,100,0.2,read,3893
ConcurrentHashMap,128,100,0.2,read,1415
ConcurrentHashMap,128,100,0.2,read,708
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,1061
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,708
ConcurrentHashMap,128,100,0.2,read,1061
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,708
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,1061
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,707
ConcurrentHashMap,128,100,0.2,read,1061
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1061
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1415
ConcurrentHashMap,128,100,0.2,read,708
ConcurrentHashMap,128,100,0.2,read,708
ConcurrentHashMap,128,100,0.2,read,1415
ConcurrentHashMap,128,100,0.2,read,707
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,1061
ConcurrentHashMap,128,100,0.2,read,1062
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,2123
ConcurrentHashMap,128,100,0.2,read,708
ConcurrentHashMap,128,100,0.2,read,1061
ConcurrentHashMap,128,100,0.2,read,1415
ConcurrentHashMap,128,100,0.2,read,1416
ConcurrentHashMap,128,100,0.2,read,1061
