estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,8,100,0.8,read,14967
ConcurrentHashMap,8,100,0.8,read,14967
ConcurrentHashMap,8,100,0.8,read,14967
ConcurrentHashMap,8,100,0.8,read,14967
ConcurrentHashMap,8,100,0.8,read,2566
ConcurrentHashMap,8,100,0.8,read,3848
ConcurrentHashMap,8,100,0.8,read,2993
ConcurrentHashMap,8,100,0.8,read,6842
ConcurrentHashMap,8,100,0.8,read,6415
ConcurrentHashMap,8,100,0.8,read,4277
ConcurrentHashMap,8,100,0.8,read,2138
ConcurrentHashMap,8,100,0.8,read,2566
ConcurrentHashMap,8,100,0.8,read,2138
ConcurrentHashMap,8,100,0.8,read,2138
ConcurrentHashMap,8,100,0.8,read,2566
ConcurrentHashMap,8,100,0.8,read,2994
ConcurrentHashMap,8,100,0.8,read,5131
ConcurrentHashMap,8,100,0.8,read,8126
ConcurrentHashMap,8,100,0.8,read,1710
ConcurrentHashMap,8,100,0.8,read,2566
ConcurrentHashMap,8,100,0.8,write,27369
ConcurrentHashMap,8,100,0.8,write,123159
ConcurrentHashMap,8,100,0.8,write,16678
ConcurrentHashMap,8,100,0.8,write,103487
ConcurrentHashMap,8,100,0.8,write,6842
ConcurrentHashMap,8,100,0.8,write,13256
ConcurrentHashMap,8,100,0.8,write,7270
ConcurrentHashMap,8,100,0.8,write,5987
ConcurrentHashMap,8,100,0.8,write,5559
ConcurrentHashMap,8,100,0.8,write,10263
ConcurrentHashMap,8,100,0.8,write,13256
ConcurrentHashMap,8,100,0.8,write,11546
ConcurrentHashMap,8,100,0.8,write,57731
ConcurrentHashMap,8,100,0.8,write,7270
ConcurrentHashMap,8,100,0.8,write,5987
ConcurrentHashMap,8,100,0.8,write,8980
ConcurrentHashMap,8,100,0.8,write,72270
ConcurrentHashMap,8,100,0.8,write,5987
ConcurrentHashMap,8,100,0.8,write,6415
ConcurrentHashMap,8,100,0.8,write,5987
ConcurrentHashMap,8,100,0.8,write,14540
ConcurrentHashMap,8,100,0.8,write,6415
ConcurrentHashMap,8,100,0.8,write,6415
ConcurrentHashMap,8,100,0.8,write,171054
ConcurrentHashMap,8,100,0.8,write,32928
ConcurrentHashMap,8,100,0.8,write,10264
ConcurrentHashMap,8,100,0.8,write,8125
ConcurrentHashMap,8,100,0.8,write,247173
ConcurrentHashMap,8,100,0.8,write,6415
ConcurrentHashMap,8,100,0.8,write,5987
ConcurrentHashMap,8,100,0.8,write,4704
ConcurrentHashMap,8,100,0.8,write,9408
ConcurrentHashMap,8,100,0.8,write,5559
ConcurrentHashMap,8,100,0.8,write,8125
ConcurrentHashMap,8,100,0.8,write,5560
ConcurrentHashMap,8,100,0.8,write,8552
ConcurrentHashMap,8,100,0.8,write,13257
ConcurrentHashMap,8,100,0.8,write,39770
ConcurrentHashMap,8,100,0.8,write,8552
ConcurrentHashMap,8,100,0.8,write,12402
ConcurrentHashMap,8,100,0.8,write,5559
ConcurrentHashMap,8,100,0.8,write,5986
ConcurrentHashMap,8,100,0.8,write,5559
ConcurrentHashMap,8,100,0.8,write,14968
ConcurrentHashMap,8,100,0.8,write,6842
ConcurrentHashMap,8,100,0.8,write,5559
ConcurrentHashMap,8,100,0.8,write,17533
ConcurrentHashMap,8,100,0.8,write,5987
ConcurrentHashMap,8,100,0.8,write,13684
ConcurrentHashMap,8,100,0.8,write,190725
ConcurrentHashMap,8,100,0.8,write,8125
ConcurrentHashMap,8,100,0.8,write,45329
ConcurrentHashMap,8,100,0.8,write,11974
ConcurrentHashMap,8,100,0.8,write,9408
ConcurrentHashMap,8,100,0.8,write,9408
ConcurrentHashMap,8,100,0.8,write,5559
ConcurrentHashMap,8,100,0.8,write,4704
ConcurrentHashMap,8,100,0.8,write,5132
ConcurrentHashMap,8,100,0.8,write,9836
ConcurrentHashMap,8,100,0.8,write,5132
ConcurrentHashMap,8,100,0.8,write,7698
ConcurrentHashMap,8,100,0.8,write,8553
ConcurrentHashMap,8,100,0.8,write,7697
ConcurrentHashMap,8,100,0.8,write,4276
ConcurrentHashMap,8,100,0.8,write,5987
ConcurrentHashMap,8,100,0.8,write,11974
ConcurrentHashMap,8,100,0.8,write,1637413
ConcurrentHashMap,8,100,0.8,write,16678
ConcurrentHashMap,8,100,0.8,write,7270
ConcurrentHashMap,8,100,0.8,write,613656
ConcurrentHashMap,8,100,0.8,write,48323
ConcurrentHashMap,8,100,0.8,write,13257
ConcurrentHashMap,8,100,0.8,write,15395
ConcurrentHashMap,8,100,0.8,write,15823
ConcurrentHashMap,8,100,0.8,write,1215766
ConcurrentHashMap,8,100,0.8,write,449872
ConcurrentHashMap,8,100,0.8,write,135988
ConcurrentHashMap,8,100,0.8,write,6842
ConcurrentHashMap,8,100,0.8,write,6414
ConcurrentHashMap,8,100,0.8,write,6415
SynchronizedMap,8,100,0.8,read,9408
SynchronizedMap,8,100,0.8,read,21382
SynchronizedMap,8,100,0.8,read,8980
SynchronizedMap,8,100,0.8,read,8552
SynchronizedMap,8,100,0.8,read,129573
SynchronizedMap,8,100,0.8,read,34638
SynchronizedMap,8,100,0.8,read,3849
SynchronizedMap,8,100,0.8,read,104343
SynchronizedMap,8,100,0.8,read,43619
SynchronizedMap,8,100,0.8,read,2139
SynchronizedMap,8,100,0.8,read,5131
SynchronizedMap,8,100,0.8,read,4277
SynchronizedMap,8,100,0.8,read,35921
SynchronizedMap,8,100,0.8,read,17533
SynchronizedMap,8,100,0.8,read,27369
SynchronizedMap,8,100,0.8,read,2138
SynchronizedMap,8,100,0.8,read,3421
SynchronizedMap,8,100,0.8,read,7270
SynchronizedMap,8,100,0.8,read,829611
SynchronizedMap,8,100,0.8,read,2993
SynchronizedMap,8,100,0.8,write,39342
SynchronizedMap,8,100,0.8,write,11546
SynchronizedMap,8,100,0.8,write,13684
SynchronizedMap,8,100,0.8,write,9836
SynchronizedMap,8,100,0.8,write,8980
SynchronizedMap,8,100,0.8,write,6415
SynchronizedMap,8,100,0.8,write,10690
SynchronizedMap,8,100,0.8,write,7697
SynchronizedMap,8,100,0.8,write,5559
SynchronizedMap,8,100,0.8,write,4704
SynchronizedMap,8,100,0.8,write,4704
SynchronizedMap,8,100,0.8,write,5131
SynchronizedMap,8,100,0.8,write,12402
SynchronizedMap,8,100,0.8,write,10691
SynchronizedMap,8,100,0.8,write,31217
SynchronizedMap,8,100,0.8,write,19244
SynchronizedMap,8,100,0.8,write,23948
SynchronizedMap,8,100,0.8,write,22664
SynchronizedMap,8,100,0.8,write,4276
SynchronizedMap,8,100,0.8,write,7698
SynchronizedMap,8,100,0.8,write,4704
SynchronizedMap,8,100,0.8,write,12401
SynchronizedMap,8,100,0.8,write,18816
SynchronizedMap,8,100,0.8,write,14112
SynchronizedMap,8,100,0.8,write,23519
SynchronizedMap,8,100,0.8,write,11974
SynchronizedMap,8,100,0.8,write,16678
SynchronizedMap,8,100,0.8,write,8553
