estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,16,1000,0.2,read,16250
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,2139
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,1282
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,1283
ConcurrentHashMap,16,1000,0.2,read,1283
ConcurrentHashMap,16,1000,0.2,read,2993
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,856
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,1711
ConcurrentHashMap,16,1000,0.2,read,2565
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,1283
ConcurrentHashMap,16,1000,0.2,read,3421
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,3421
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,1711
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,1711
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,1283
ConcurrentHashMap,16,1000,0.2,read,1283
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,1711
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,1711
ConcurrentHashMap,16,1000,0.2,read,1283
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,5559
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,1710
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,2139
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2138
ConcurrentHashMap,16,1000,0.2,read,2993
ConcurrentHashMap,16,1000,0.2,read,2994
ConcurrentHashMap,16,1000,0.2,read,2993
ConcurrentHashMap,16,1000,0.2,read,2993
ConcurrentHashMap,16,1000,0.2,read,2566
ConcurrentHashMap,16,1000,0.2,read,1711
ConcurrentHashMap,16,1000,0.2,read,2139
ConcurrentHashMap,16,1000,0.2,read,2566
