estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,1,1000,0.5,read,23520
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,4277
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,4704
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,3422
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,4276
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,2565
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,5987
ConcurrentHashMap,1,1000,0.5,read,12401
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,4704
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,4276
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,15822
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,4277
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,11119
ConcurrentHashMap,1,1000,0.5,read,1141357
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2139
ConcurrentHashMap,1,1000,0.5,read,2139
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,1711
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,1711
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2139
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,29079
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,6842
ConcurrentHashMap,1,1000,0.5,read,11974
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,23520
ConcurrentHashMap,1,1000,0.5,read,2565
ConcurrentHashMap,1,1000,0.5,read,4704
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,9408
ConcurrentHashMap,1,1000,0.5,read,1711
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,1711
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,1283
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,1711
ConcurrentHashMap,1,1000,0.5,read,1711
ConcurrentHashMap,1,1000,0.5,read,1710
ConcurrentHashMap,1,1000,0.5,read,2565
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2139
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2565
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,5559
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,3422
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,3849
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,4277
ConcurrentHashMap,1,1000,0.5,read,3848
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,3421
ConcurrentHashMap,1,1000,0.5,read,4704
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2566
ConcurrentHashMap,1,1000,0.5,read,1711
ConcurrentHashMap,1,1000,0.5,read,1711
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2994
ConcurrentHashMap,1,1000,0.5,read,2993
ConcurrentHashMap,1,1000,0.5,read,6842
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,2138
ConcurrentHashMap,1,1000,0.5,read,1283
ConcurrentHashMap,1,1000,0.5,read,855
ConcurrentHashMap,1,1000,0.5,read,856
ConcurrentHashMap,1,1000,0.5,read,1283
ConcurrentHashMap,1,1000,0.5,read,855
ConcurrentHashMap,1,1000,0.5,read,855
ConcurrentHashMap,1,1000,0.5,read,855
ConcurrentHashMap,1,1000,0.5,read,855
ConcurrentHashMap,1,1000,0.5,read,1283
ConcurrentHashMap,1,1000,0.5,read,855
ConcurrentHashMap,1,1000,0.5,read,855
ConcurrentHashMap,1,1000,0.5,read,855
ConcurrentHashMap,1,1000,0.5,read,855
