estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,8,100,0.5,read,28651
ConcurrentHashMap,8,100,0.5,read,28651
ConcurrentHashMap,8,100,0.5,read,7269
ConcurrentHashMap,8,100,0.5,read,6415
ConcurrentHashMap,8,100,0.5,read,4276
ConcurrentHashMap,8,100,0.5,read,3849
ConcurrentHashMap,8,100,0.5,read,5132
ConcurrentHashMap,8,100,0.5,read,3421
ConcurrentHashMap,8,100,0.5,read,4276
ConcurrentHashMap,8,100,0.5,read,4276
ConcurrentHashMap,8,100,0.5,read,5132
ConcurrentHashMap,8,100,0.5,read,6415
ConcurrentHashMap,8,100,0.5,read,5131
ConcurrentHashMap,8,100,0.5,read,4704
ConcurrentHashMap,8,100,0.5,read,5132
ConcurrentHashMap,8,100,0.5,read,14112
ConcurrentHashMap,8,100,0.5,read,4704
ConcurrentHashMap,8,100,0.5,read,5987
ConcurrentHashMap,8,100,0.5,read,4704
ConcurrentHashMap,8,100,0.5,read,25230
ConcurrentHashMap,8,100,0.5,read,4276
ConcurrentHashMap,8,100,0.5,read,9408
ConcurrentHashMap,8,100,0.5,read,20954
ConcurrentHashMap,8,100,0.5,read,3849
ConcurrentHashMap,8,100,0.5,read,5131
ConcurrentHashMap,8,100,0.5,read,5132
ConcurrentHashMap,8,100,0.5,read,5132
ConcurrentHashMap,8,100,0.5,read,7270
ConcurrentHashMap,8,100,0.5,read,5132
ConcurrentHashMap,8,100,0.5,read,8552
ConcurrentHashMap,8,100,0.5,read,4704
ConcurrentHashMap,8,100,0.5,read,7697
ConcurrentHashMap,8,100,0.5,read,9836
ConcurrentHashMap,8,100,0.5,read,59014
ConcurrentHashMap,8,100,0.5,read,8553
ConcurrentHashMap,8,100,0.5,read,6414
ConcurrentHashMap,8,100,0.5,read,5559
ConcurrentHashMap,8,100,0.5,read,5987
ConcurrentHashMap,8,100,0.5,read,7698
ConcurrentHashMap,8,100,0.5,read,5132
ConcurrentHashMap,8,100,0.5,read,5131
ConcurrentHashMap,8,100,0.5,read,4276
ConcurrentHashMap,8,100,0.5,read,4704
ConcurrentHashMap,8,100,0.5,read,4277
