estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,8,100,0.2,read,7432
ConcurrentHashMap,8,100,0.2,read,9909
ConcurrentHashMap,8,100,0.2,read,3893
ConcurrentHashMap,8,100,0.2,read,1769
ConcurrentHashMap,8,100,0.2,read,1769
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1769
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1061
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,708
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1770
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,8139
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,3893
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1061
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,2124
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1770
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,3186
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1062
ConcurrentHashMap,8,100,0.2,read,1415
ConcurrentHashMap,8,100,0.2,read,1061
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1416
ConcurrentHashMap,8,100,0.2,read,1062
