estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
ConcurrentHashMap,64,100,0.5,read,7432
ConcurrentHashMap,64,100,0.5,read,1415
ConcurrentHashMap,64,100,0.5,read,1415
ConcurrentHashMap,64,100,0.5,read,1416
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,4247
ConcurrentHashMap,64,100,0.5,read,1415
ConcurrentHashMap,64,100,0.5,read,707
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1416
ConcurrentHashMap,64,100,0.5,read,708
ConcurrentHashMap,64,100,0.5,read,1061
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1416
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,2832
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1416
ConcurrentHashMap,64,100,0.5,read,708
ConcurrentHashMap,64,100,0.5,read,1416
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1415
ConcurrentHashMap,64,100,0.5,read,1416
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1416
ConcurrentHashMap,64,100,0.5,read,2123
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1416
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1061
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1061
ConcurrentHashMap,64,100,0.5,read,708
ConcurrentHashMap,64,100,0.5,read,1415
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,708
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1062
ConcurrentHashMap,64,100,0.5,read,1415
ConcurrentHashMap,64,100,0.5,read,6724
ConcurrentHashMap,64,100,0.5,read,1415
ConcurrentHashMap,64,100,0.5,write,33621
ConcurrentHashMap,64,100,0.5,write,6725
ConcurrentHashMap,64,100,0.5,write,3893
ConcurrentHashMap,64,100,0.5,write,3185
ConcurrentHashMap,64,100,0.5,write,3185
ConcurrentHashMap,64,100,0.5,write,3539
ConcurrentHashMap,64,100,0.5,write,3185
ConcurrentHashMap,64,100,0.5,write,25127
ConcurrentHashMap,64,100,0.5,write,3539
ConcurrentHashMap,64,100,0.5,write,3186
ConcurrentHashMap,64,100,0.5,write,3186
