estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,3539
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,6017
SynchronizedMap,128,100,0.8,write,5309
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,2124
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2477
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2477
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,2831
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,2124
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2124
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2124
SynchronizedMap,128,100,0.8,write,8493
SynchronizedMap,128,100,0.8,write,2477
SynchronizedMap,128,100,0.8,write,3185
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,6724
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,2123
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2124
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2124
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,2831
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,1769
SynchronizedMap,128,100,0.8,write,2124
SynchronizedMap,128,100,0.8,write,1770
SynchronizedMap,128,100,0.8,write,2477
